time(s)	cellId	rnti	lcid	packetSize	delay(s)
3.39603	2	28	3	44	0.00295714
3.39803	2	17	3	44	0.00295714
3.40203	2	28	3	127	0.00295714
3.40303	2	28	3	127	0.00295714
3.40403	2	28	3	45	0.00295714
3.40503	2	17	3	99	0.00295714
3.40603	2	17	3	58	0.00295714
3.45803	2	1	3	44	0.00295714
3.46403	2	1	3	127	0.00295714
3.46503	2	1	3	127	0.00295714
3.46603	2	1	3	127	0.00295714
3.46703	2	1	3	14	0.00295714
3.47503	2	28	3	44	0.00295714
3.48103	2	28	3	127	0.00295714
3.48203	2	28	3	127	0.00295714
3.48303	2	28	3	45	0.00295714
3.50503	2	5	3	44	0.00295714
3.51103	2	5	3	57	0.00295714
3.53703	2	22	3	44	0.00295714
3.54303	2	22	3	127	0.00295714
3.54403	2	22	3	127	0.00295714
3.54503	2	22	3	19	0.00295714
3.55403	2	28	3	44	0.00295714
3.56003	2	28	3	127	0.00295714
3.56103	2	28	3	127	0.00295714
3.56203	2	28	3	45	0.00295714
3.58703	2	1	3	44	0.00295714
3.59303	2	1	3	127	0.00295714
3.59403	2	1	3	127	0.00295714
3.59503	2	1	3	127	0.00295714
3.59603	2	1	3	14	0.00295714
3.59703	2	15	3	44	0.00295714
3.60303	2	15	3	99	0.00295714
3.63303	2	28	3	44	0.00295714
3.63903	2	28	3	127	0.00295714
3.64003	2	28	3	127	0.00295714
3.64103	2	28	3	45	0.00295714
3.67103	2	5	3	44	0.00295714
3.67703	2	5	3	57	0.00295714
3.71203	2	28	3	44	0.00295714
3.71603	2	1	3	44	0.00295714
3.71803	2	28	3	127	0.00295714
3.71903	2	28	3	127	0.00295714
3.72003	2	28	3	45	0.00295714
3.72203	2	1	3	127	0.00295714
3.72303	2	1	3	127	0.00295714
3.72503	2	1	3	44	0.00295714
3.72603	2	1	3	97	0.00295714
3.74903	2	20	3	44	0.00295714
3.75503	2	20	3	127	0.00295714
3.75603	2	20	3	87	0.00295714
3.79103	2	28	3	44	0.00295714
3.79703	2	28	3	127	0.00295714
3.79803	2	28	3	127	0.00295714
3.79903	2	28	3	45	0.00295714
3.83703	2	5	3	44	0.00295714
3.84303	2	5	3	57	0.00295714
3.84503	2	1	3	44	0.00295714
3.85103	2	1	3	127	0.00295714
3.85203	2	1	3	127	0.00295714
3.85303	2	1	3	127	0.00295714
3.85403	2	1	3	14	0.00295714
3.86703	2	29	3	44	0.00295714
3.87003	2	28	3	44	0.00295714
3.87303	2	29	3	127	0.00295714
3.87403	2	29	3	127	0.00295714
3.87503	2	29	3	99	0.00295714
3.87603	2	28	3	127	0.00295714
3.87703	2	28	3	127	0.00295714
3.87803	2	28	3	45	0.00295714
3.94003	2	27	3	44	0.00295714
